"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Haiti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8306666.66666667,0,1186666.66666667,0,0,0,0,0,0,0
"Hungary",0,386853333.333333,0,0,2816480000,0,0,0,0,1691030696666.67,122226666.666667,0,44804863333.3333,0,25410000,0,29088786666.6667,0,0,12174013333.3333,4772773333.33333,0,0,0,0,0,0,0,0,0,40346666.6666667,31558740000,0,0,0,2187656666.66667,0,13698410000,0,0,0,0,0,0,1940546666.66667,87390566666.6667,1401132320000,0,0,407026666.666667,0,3219160000,0,0,0,119761116666.667,256373333.333333,0,0,0,97708490000,0,4364470000,1592990000,78320000,0,0,0,0,0,74906550000,0,0,0,0,0,0,68266340000,0,0,0,0,4746666.66666667,12367280000,0,5933333.33333333,0,3918182730000,0,14240000,46280000,379733333.333333,0,15426666.6666667,0,0,0,503315173333.333,0,0,35401380000,0,0,0,0,0,1637693333.33333,0,3140893333.33333,0,87813333.3333333,1351613333.33333,0,0,0,630843333.333333,330330000,26925466666.6667,0,68826666.6666667,2373333.33333333,0,0,0,0,3582686666.66667,0,0,0,0,0,518251770000,25293333.3333333,0,0,0,0,0,0,0,0,158265186666.667,0,46586160000,0,0,0,0,955783570000,45812453333.3333,0,5933333.33333333,0,0,6506666.66666667,0,0,0,0,4239823333.33333,0,0,0,313127116666.667,262552523333.333,23733333.3333333,0,0,0,0,0,600160000,0,0,0,0,0,12445760000,301620603333.333,0,28480000,0,0,31450226666.6667,0,388040000,0,0,0,0,0,0,3560000,0,0
"Indonesia",0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,204106666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271093333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200373333.333333,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0,0,0,0,556013333.333333,0,0,0,0,0,0,0,0,3162466666.66667,0,0,0,0,0,0,7543783333.33333,0,0,0,0,0,0,65266666.6666667,0,0,0,0,0,0,0,0,0,0,0,67760000,0,0,0,0,0,0,0,0,979696666.666667,0,0,0,0,0,0,186666.666666667,0,1210000,0,70013333.3333333,0,0,242489400000,1210000,0,0,0,0,0,0,3630000,0,0,0,12100000,0,0,1494013333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285986666.666667,0,0,0,0,0,0,22248206666.6667,0,29120000,165013333.333333,0,0,0,0,0,0,0,0,32040000,0,0,0,0
"India",0,0,0,0,52419180000,0,0,0,1071523333.33333,0,0,0,560000,0,53240000,227915950000,0,5530883333.33333,0,0,0,8470000,0,0,0,0,3560593333.33333,1112790000,1186666.66666667,0,22578670000,17916666.6666667,3630000,32040000,338046666.666667,21360000,10890000,42350000,0,0,109173333.333333,0,0,0,1210000,0,38020000,1537920000,0,14733333.3333333,0,0,0,25418583333.3333,0,1186666.66666667,0,123413333.333333,0,486946666.666667,348230000,0,0,4656053333.33333,0,3630000,54450000,39930000,0,0,0,0,0,0,0,3412853333.33333,0,0,0,0,119747330000,0,6050000,29666666.6666667,0,0,1443006666.66667,10206666.6666667,0,16137956666.6667,13528606666.6667,0,7154916666.66667,0,50613066666.6667,0,0,20678693333.3333,4517303333.33333,0,2067736666.66667,0,0,0,136302713333.333,0,0,0,0,0,187550000,0,175216666.666667,119153333.333333,12100000,0,95356666.6666667,0,0,0,0,0,0,278300000,0,124920200000,2607106666.66667,0,0,1454250000,0,72410000,2714683333.33333,1383369300000,785443333.333333,33873243333.3333,6252570000,0,0,82336750000,0,1210000,0,478506666.666667,0,0,0,13862586666.6667,4293333.33333333,0,0,38828126666.6667,0,3376536666.66667,29611760000,0,52030000,0,0,0,0,0,0,0,0,20546666.6666667,0,4314883333.33333,0,0,9516666.66666667,4664983333.33333,0,0,0,0,1210000,61706666.6666667,0,0,31178753333.3333,593463333.333333,919040000,1186666.66666667,0,12135920000,0,0,0,0,0,66915196666.6667,4246033333.33333,0,0
"Ireland",0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3606666.66666667,0,0,0,0,0,0,0,0,0,0,225820000,0,0,471571233333.333,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.853e+09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4293333.33333333,0,55340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0
"Iran (Islamic Republic of)",28395070000,0,0,0,155333333.333333,0,3560000,0,0,0,7120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,5893333333.33333,0,0,0,0,0,0,0,0,0,0,0,29666666.6666667,7840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iraq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81023333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iceland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Israel",0,0,0,0,0,0,0,0,0,0,0,0,9516666.66666667,0,0,0,2986666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1243333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2426666.66666667,0,3630000,0,0,0,0,0,0,0,0,0,0,13310000,0,72600000,0,0,0,21093333.3333333,7260000,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43516666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Italy",0,7872280000,0,0,245493333.333333,8400000,854113333.333333,2946666.66666667,3922820000,59118966666.6667,661346666.666667,5040223333.33333,35357550000,61706666.6666667,206373333.333333,112073333.333333,796406666.666667,56670000,0,2060083333.33333,114863333.333333,0,0,2946666.66666667,298186666.666667,5893333.33333333,0,0,0,301290000,6026586666.66667,23060086666.6667,49190000,359750000,773190000,2818090000,98380000,25596666.6666667,2946666.66666667,8470000,0,0,2139863333.33333,0,1227593333.33333,923766666.666667,32548766666.6667,0,0,52853516666.6667,0,262570000,0,6939350000,0,61507440000,30213333.3333333,106236666.666667,258916666.666667,0,57068556666.6667,0,0,22569036666.6667,559603333.333333,61880000,286770000,413820000,0,0,90971976666.6667,0,0,1210000,0,123646666.666667,0,3708670000,0,10613246666.6667,8840000,773003333.333333,89960000,608210000,0,5893333.33333333,36740316666.6667,0,123760000,1298330000,64096666.6666667,111386666.666667,4840000,37973333.3333333,2420000,0,0,788606666.666667,3331656666.66667,0,11325933333.3333,0,38712423333.3333,0,468720000,0,429650000,206396666.666667,173426666.666667,2946666.66666667,1942766666.66667,47560000,1210000,48333333.3333333,102733333.333333,153130000,2315940000,1263076666.66667,0,47716666.6666667,0,0,1167650000,0,4951320000,2278510000,0,9523333.33333333,0,282880000,2420000,11496580000,553293333.333333,0,175450000,51711373333.3333,2373333.33333333,15573333.3333333,110380000,270566666.666667,0,489016666.666667,0,1132326666.66667,0,0,1210000,4840000,6600976666.66667,228693333.333333,0,273950000,0,684993333.333333,49610000,0,0,1210000,0,1125563333.33333,0,0,0,270140000,3227183333.33333,5606940000,0,18520000,12456440000,0,0,120800000,0,0,0,0,0,18691510000,2330220000,0,1707706666.66667,1280620000,0,61296666.6666667,10866666.6666667,19373383333.3333,0,0,67760000,0,0,399300000,801020000,0,0
"Jamaica",0,0,0,0,0,0,0,15730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234053333.333333,0,0,0,0,77440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800000,0,0,0,0,0,0,0,1210000,0,0,7260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36276666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185130000,0,7260000,0,0,0,0,0,0,0
"Jordan",0,0,0,0,3173333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,19293333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200000,0,0,0,0,0,0,0,0,0,0,0,657710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38020000,0,2373333.33333333,0,10210200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6026666.66666667,2420000,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,4866666.66666667,0,0,0,737413333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33226666.6666667,0,0,0,0,0,0,6216666.66666667,0,0,0,0,0,0,0,0,0
"Japan",0,0,0,0,14240000,0,0,0,0,2373333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560000,0,0,0,0,0,0,0,0,0,0,0,17240000,0,0,0,0,1210000,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9429333333.33333,0,0,0,0,0,0,0,0,0,0,0,26620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12434876666.6667,0,0,0,0,0,1186666.66666667,0,0,0,0,14520000,0,0,4746666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29623333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253576666.666667,0,0,0,0,0,0,0,0,3133333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kazakhstan",332266666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11026506666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6473576666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6375293333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kenya",0,0,0,0,44676666.6666667,0,0,0,0,0,0,421083333.333333,1306666.66666667,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,5320000,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,4840000,1933333.33333333,0,0,2295966666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933333.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11786666.6666667,0,0,0,0,0,0,131280000,1373333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,2844540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60500000,0,0,0,0,0,0,0,0,0,0,0,0,0,12508166666.6667,5547640000,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0
"Kyrgyzstan",186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cambodia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24920000,0,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59333333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115924280000,0,0,0,0,0,0,0,0,5189293333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Korea",0,0,0,0,53535040000,0,0,0,163433333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118490000,0,0,497460000,0,0,0,0,0,0,0,0,0,0,0,0,47190000,0,0,0,0,0,4840000,67977343333.3333,0,0,0,0,26620000,0,0,0,0,8393333.33333333,0,2946666.66666667,0,0,0,0,0,0,0,0,0,13190433333.3333,0,0,0,0,6059520000,0,0,32413333.3333333,0,0,0,0,0,380120000,11786666.6666667,8996666.66666667,5893333.33333333,7103333.33333333,13310000,0,0,0,8306666.66666667,0,0,0,0,0,0,0,0,0,0,0,1243333.33333333,0,0,0,0,0,0,0,0,0,175173333.333333,0,0,0,0,5.8457e+10,0,0,0,0,1210000,3560000,0,0,12996666.6666667,36409013333.3333,0,0,0,1039106666.66667,0,0,0,0,0,0,0,0,0,0,0,309400000,0,0,7700333333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3043906666.66667,0,0,0,0,0,0,318240000,0,53040000,0,0,0,0,109220000,0,0,0,0,0,0,0,0,0
"Kuwait",0,0,0,0,123760000,0,0,0,0,0,0,0,0,0,0,0,0,3630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892840000,0,0,0,0,0,5893333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536030000,0,0,0,1179350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141440000,0,0,0
"Lao People's Democratic Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491551746666.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332062560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lebanon",0,0,0,0,4793333.33333333,0,0,0,2946666.66666667,3630000,0,0,30706666.6666667,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,2946666.66666667,19080000,1210000,0,0,14263333.3333333,0,0,15920000,0,0,0,0,0,0,0,0,21500000,0,0,0,0,0,0,258940000,0,0,0,0,0,0,0,0,122163333.333333,17780000,0,56723333.3333333,47186666.6666667,23756666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,56960000,0,512640000,0,0,0,0,0,30923333.3333333,0,0,0,0,0,0,0,0,14240000,0,0,0,15730000,0,0,0,0,0,0,0,0,0,0,0,0,0,6506666.66666667,0,0,0,0,0,6050000,0,2946666.66666667,0,0,0,2946666.66666667,180923333.333333,0,3630000,1186666.66666667,0,0,1210000,0,1210000,0,0,0,0,0,0,0,0,0,152880000,0,0,0,993026666.666667,0,3630000,0,0,23573333.3333333,0,0,0,0,0,0,0,0,31280000,0,0,98013333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20626666.6666667,0,0,235950000,0,0,0
"Liberia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Libya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sri Lanka",0,0,0,0,4840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260000,0,0,29186666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20570000,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
